rank,label,sample_count,selected,tier,super_category
4134,铁环链,199,False,,Khác / chưa xác định
4135,保温奶瓶,198,False,,Đồ dùng cho bé
4136,司机护目镜,198,False,,Bảo hộ lao động
4137,家用剪,198,False,,Khác / chưa xác định
4138,兰蔻 水分缘乳液,197,False,,Chăm sóc da mặt
4139,加应子/李子,197,False,,Khác / chưa xác định
4140,奶皮,197,False,,Khác / chưa xác định
4141,旅行牙刷,197,False,,Chăm sóc răng miệng
4142,标尺,197,False,,Khác / chưa xác định
4143,耳塞,197,False,,Khác / chưa xác định
4144,补胎胶水,197,False,,Văn phòng phẩm
4145,门牌,197,False,,Khác / chưa xác định
4146,刨刀,196,False,,Khác / chưa xác định
4147,擦地拖鞋,196,False,,Khác / chưa xác định
4148,暖手贴,196,False,,Khác / chưa xác định
4149,皮套,196,False,,Khác / chưa xác định
4150,光纤耦合器,195,False,,Khác / chưa xác định
4151,兰蔻 臻白精华乳,195,False,,Chăm sóc da mặt
4152,医用胶带,195,False,,Sức khỏe & thiết bị y tế
4153,接待台,195,False,,Khác / chưa xác định
4154,旅行收纳套装,195,False,,Đồ du lịch & phụ kiện
4155,监听耳机,195,False,,Âm thanh & nhạc cụ
4156,雅诗兰黛 红石榴水 鲜亮焕彩 保湿,195,False,,Khác / chưa xác định
4157,剃须啫喱/剃须膏/剃须泡,194,False,,Khác / chưa xác định
4158,墨仓式多功能一体机,194,False,,Máy tính & phụ kiện
4159,收边条,194,False,,Khác / chưa xác định
4160,暖风机,194,False,,Khác / chưa xác định
4161,祛螨剂,194,False,,Khác / chưa xác định
4162,胀紧套,194,False,,Khác / chưa xác định
4163,船舶/舰艇,194,False,,Thiết bị hàng hải & hàng không
4164,雅诗兰黛 线雕精华专研紧塑精华素小银瓶,194,False,,Chăm sóc da mặt
4165,一体化摄像机,193,False,,Camera & nhiếp ảnh
4166,乒乓球发球机,193,False,,Thể thao bóng
4167,图书音像货架,193,False,,Tủ & kệ lưu trữ
4168,安全预警仪,193,False,,Khác / chưa xác định
4169,户外床/折叠床,193,False,,Nội thất phòng ngủ
4170,玻璃抓,193,False,,Khác / chưa xác định
4171,电话线,193,False,,Điện thoại & phụ kiện
4172,衣物除菌剂,193,False,,Khác / chưa xác định
4173,裹裙/披纱,193,False,,Khác / chưa xác định
4174,冷热敷器具（器械）,192,False,,Khác / chưa xác định
4175,寿司帘,192,False,,Khác / chưa xác định
4176,嵌入式电烤箱,192,False,,Thiết bị gia dụng nhỏ
4177,旅行香皂,192,False,,Chăm sóc cơ thể
4178,旋盖小宝,192,False,,Khác / chưa xác định
4179,电池检测仪,192,False,,"Đồng hồ, thiết bị đo lường"
4180,电源插座/接线板,192,False,,Linh kiện & thiết bị điện
4181,电线管,191,False,,Linh kiện & thiết bị điện
4182,美容台,191,False,,Khác / chưa xác định
4183,诱导剂,191,False,,Khác / chưa xác định
4184,地暖专用管材,190,False,,Vật liệu xây dựng
4185,开道锣,190,False,,Khác / chưa xác định
4186,提琴弦,190,False,,Khác / chưa xác định
4187,数据连接线,190,False,,Văn phòng phẩm
4188,电脑罩,190,False,,Máy tính & phụ kiện
4189,畜牧饲料,190,False,,Khác / chưa xác định
4190,芋圆,190,False,,Khác / chưa xác định
4191,举重床/卧推器,189,False,,Khác / chưa xác định
4192,双排轮,189,False,,Khác / chưa xác định
4193,国际皮肤科药品,189,False,,Sức khỏe & thiết bị y tế
4194,桌上足球台,189,False,,Thể thao bóng
4195,汤类调料/冬阴功汤料,189,False,,Gia vị & thực phẩm khô
4196,汽车遮阳伞,189,False,,Ô tô: phụ tùng & phụ kiện
4197,海苔,189,False,,Đồ ăn vặt
4198,调味汁,189,False,,Khác / chưa xác định
4199,滑板/漂移板砂纸,188,False,,Tập luyện & thể hình
4200,剃须刀片,187,False,,Khác / chưa xác định
4201,太极柔力球,187,False,,Khác / chưa xác định
4202,宝宝耳勺/发光耳勺,187,False,,Đồ dùng cho bé
4203,巧克粉,187,False,,Khác / chưa xác định
4204,控制器,187,False,,Khác / chưa xác định
4205,秧歌配饰,187,False,,Khác / chưa xác định
4206,窗密封条,187,False,,Khác / chưa xác định
4207,苹果卡槽,187,False,,Gia vị & thực phẩm khô
4208,计分牌,187,False,,Khác / chưa xác định
4209,充气筒,186,False,,Khác / chưa xác định
4210,垫料,186,False,,Khác / chưa xác định
4211,布质/软胶积木,186,False,,Đồ chơi mô hình & điều khiển
4212,手工皂模具,186,False,,Đồ thủ công & mỹ thuật
4213,肩垫,186,False,,Khác / chưa xác định
4214,上弦器,185,False,,Khác / chưa xác định
4215,军迷手表,185,False,,Đồng hồ
4216,后桥,185,False,,Khác / chưa xác định
4217,彩色激光多功能一体机,185,False,,Máy tính & phụ kiện
4218,新鲜板栗/板栗仁,185,False,,Khác / chưa xác định
4219,死飞,185,False,,Khác / chưa xác định
4220,老年体检,185,False,,Khác / chưa xác định
4221,蒸饭柜,185,False,,Khác / chưa xác định
4222,装扮布置套餐,185,False,,Khác / chưa xác định
4223,镲片,185,False,,Khác / chưa xác định
4224,OLED,184,False,,Khác / chưa xác định
4225,兰蔻 臻白晶透精华水,184,False,,Chăm sóc da mặt
4226,手机链,184,False,,Điện thoại & phụ kiện
4227,热溶胶枪,184,False,,Khác / chưa xác định
4228,调味盒/调料瓶,184,False,,Gia vị & thực phẩm khô
4229,XBOX手柄,183,False,,Khác / chưa xác định
4230,仓鼠,183,False,,Khác / chưa xác định
4231,冲击螺丝批,183,False,,Khác / chưa xác định
4232,智能安防,183,False,,Khác / chưa xác định
4233,板胡,183,False,,Khác / chưa xác định
4234,真空助力器,183,False,,Khác / chưa xác định
4235,网球包,183,False,,Thể thao bóng
4236,羽毛球训练器,183,False,,Thể thao bóng
4237,Hifi套装,182,False,,Khác / chưa xác định
4238,家具纸,182,False,,Khác / chưa xác định
4239,毯子,182,False,,Khác / chưa xác định
4240,水泵钳,182,False,,"Đồng hồ, thiết bị đo lường"
4241,清洁液,182,False,,Khác / chưa xác định
4242,电吉他弦,182,False,,Âm thanh & nhạc cụ
4243,粘合剂/胶水,182,False,,Văn phòng phẩm
4244,缝纫机/针织机,182,False,,Khác / chưa xác định
4245,保险丝,181,False,,Khác / chưa xác định
4246,商用面条/轧面机,181,False,,"Gạo, mì & ngũ cốc"
4247,汽锅,181,False,,Khác / chưa xác định
4248,衣物收纳袋,181,False,,Khác / chưa xác định
4249,高尔夫练习网,181,False,,Thể thao bóng
4250,儿童自行车,180,False,,Xe đạp & xe điện
4251,单反/单电电池,180,False,,Khác / chưa xác định
4252,眼部保健,180,False,,Khác / chưa xác định
4253,倒立机,179,False,,Khác / chưa xác định
4254,卤味素食,179,False,,Khác / chưa xác định
4255,和室门,179,False,,Khác / chưa xác định
4256,塑身腰腹带,179,False,,Khác / chưa xác định
4257,毛条,179,False,,Khác / chưa xác định
4258,泥板,179,False,,Khác / chưa xác định
4259,紧线钳,179,False,,Khác / chưa xác định
4260,双人床+床头柜,178,False,,Nội thất phòng ngủ
4261,户外/庭院摆件,178,False,,Đồ trang trí nhà cửa
4262,打水桶,178,False,,Dụng cụ nhà bếp
4263,拔步床/架子床,178,False,,Nội thất phòng ngủ
4264,提琴盒/包,178,False,,Khác / chưa xác định
4265,浴房,178,False,,Khác / chưa xác định
4266,电子钳,178,False,,Khác / chưa xác định
4267,古典舞鞋,177,False,,Khác / chưa xác định
4268,无框画挂钟,177,False,,Đồng hồ
4269,油封,177,False,,Khác / chưa xác định
4270,腰部防护用品,177,False,,Khác / chưa xác định
4271,蚊香加热器,177,False,,Khác / chưa xác định
4272,隔热杯,177,False,,Khác / chưa xác định
4273,御泥坊 玫瑰滋养矿物洁面乳,176,False,,Chăm sóc da mặt
4274,牙膏牙刷套装,176,False,,Chăm sóc răng miệng
4275,衣箱,176,False,,Khác / chưa xác định
4276,足底按摩垫,176,False,,Khác / chưa xác định
4277,长笛,176,False,,Khác / chưa xác định
4278,鸽蛋,176,False,,Khác / chưa xác định
4279,排插固定器,175,False,,Khác / chưa xác định
4280,脚架包,175,False,,Khác / chưa xác định
4281,串口通讯服务器,174,False,,Dịch vụ & vé
4282,假发支架,174,False,,Chăm sóc tóc
4283,欧缇丽 大葡萄籽洗面奶,174,False,,Chăm sóc da mặt
4284,活塞及部件,174,False,,Khác / chưa xác định
4285,电子血压计,174,False,,Sức khỏe & thiết bị y tế
4286,电涌保护器,174,False,,Khác / chưa xác định
4287,防漏杯/密封杯,174,False,,Khác / chưa xác định
4288,保暖鞋,173,False,,Khác / chưa xác định
4289,内衣裤套装,173,False,,Khác / chưa xác định
4290,冰爪,173,False,,Khác / chưa xác định
4291,搞怪杯子,173,False,,Khác / chưa xác định
4292,篮球充气设备,173,False,,Thể thao bóng
4293,键盘架,173,False,,Dụng cụ nhà bếp
4294,MP3/MP4保护套,172,False,,Điện thoại & phụ kiện
4295,帘杆,172,False,,Khác / chưa xác định
4296,有机玻璃板,172,False,,Khác / chưa xác định
4297,油箱,172,False,,Khác / chưa xác định
4298,男士面部精华,172,False,,Chăm sóc da mặt
4299,硅碳棒,172,False,,Khác / chưa xác định
4300,绕线板,172,False,,Khác / chưa xác định
4301,车载诊断系统/OBD,172,False,,Ô tô: phụ tùng & phụ kiện
4302,御泥坊 晶亮红石榴洁面乳,171,False,,Chăm sóc da mặt
4303,牙盘,171,False,,Dụng cụ nhà bếp
4304,原厂烟灰缸,170,False,,Đồ dùng hút thuốc
4305,止推环,170,False,,Khác / chưa xác định
4306,苍蝇拍,170,False,,Khác / chưa xác định
4307,饮水机罩,170,False,,Thiết bị lọc nước
4308,军舰/航母,169,False,,Khác / chưa xác định
4309,山羊/跳马/跳箱,169,False,,Khác / chưa xác định
4310,平头铆钉,169,False,,Khác / chưa xác định
4311,木塞/木榫,169,False,,Khác / chưa xác định
4312,盖土网/防尘网,169,False,,Khác / chưa xác định
4313,芋头条,169,False,,Khác / chưa xác định
4314,隔热手套,169,False,,"Mũ, khăn & găng tay"
4315,乒乓球拍套/包,168,False,,Thể thao bóng
4316,国际象棋,168,False,,Khác / chưa xác định
4317,地埋散射喷头,168,False,,Khác / chưa xác định
4318,拨片,168,False,,Khác / chưa xác định
4319,果肉条,168,False,,Khác / chưa xác định
4320,浴袍,168,False,,Khác / chưa xác định
4321,电子导游机/讲解器,168,False,,Khác / chưa xác định
4322,车载蓝牙电话/蓝牙耳机,168,False,,Âm thanh & nhạc cụ
4323,三聚氰胺板,167,False,,Khác / chưa xác định
4324,大码下装,167,False,,Khác / chưa xác định
4325,糖缸,167,False,,Khác / chưa xác định
4326,被套定制,167,False,,Chăn ga gối đệm
4327,车用芯片,167,False,,Khác / chưa xác định
4328,金水,167,False,,Khác / chưa xác định
4329,圆头锤,166,False,,Khác / chưa xác định
4330,大提琴,166,False,,Khác / chưa xác định
4331,湘绣,166,False,,Khác / chưa xác định
4332,胶合板,166,False,,Khác / chưa xác định
4333,连体书桌柜,166,False,,Nội thất văn phòng & học tập
4334,钓鱼鞋,166,False,,Câu cá & săn bắn
4335,扎丝,165,False,,Khác / chưa xác định
4336,花艺套餐,165,False,,Khác / chưa xác định
4337,高尔夫衣物包,165,False,,Thể thao bóng
4338,便当包,164,False,,Khác / chưa xác định
4339,修正液,164,False,,Khác / chưa xác định
4340,发酵饼干,164,False,,Đồ ăn vặt
4341,螺丝刀,164,False,,Dụng cụ cầm tay
4342,裙子,164,False,,Khác / chưa xác định
4343,半圆头铆钉,163,False,,Khác / chưa xác định
4344,吹风机,163,False,,Chăm sóc tóc
4345,失手绳,163,False,,Khác / chưa xác định
4346,旅行剃须刀,163,False,,Khác / chưa xác định
4347,视频矩阵服务器,163,False,,Dịch vụ & vé
4348,调压变压器,163,False,,Linh kiện & thiết bị điện
4349,车用头枕屏,163,False,,Khác / chưa xác định
4350,多夹子晾衣架,162,False,,Khác / chưa xác định
4351,泳衣胸垫,162,False,,Đồ bơi & thể thao nước
4352,牛尾,162,False,,Khác / chưa xác định
4353,电动瘦腿带/美腿仪/瘦腿垫,162,False,,Khác / chưa xác định
4354,节电器/省电器,162,False,,Khác / chưa xác định
4355,蔬菜架,162,False,,Khác / chưa xác định
4356,新鲜豆类,161,False,,Khác / chưa xác định
4357,棘轮螺丝批,161,False,,Khác / chưa xác định
4358,爵士舞鞋,161,False,,Khác / chưa xác định
4359,电子合成器,161,False,,Khác / chưa xác định
4360,跆拳道鞋,161,False,,Khác / chưa xác định
4361,餐盘收集车,161,False,,Dụng cụ nhà bếp
4362,划线车,160,False,,Khác / chưa xác định
4363,方向盘锁,160,False,,Dụng cụ nhà bếp
4364,杆盒/杆筒/杆袋,160,False,,Khác / chưa xác định
4365,洗金水,160,False,,Khác / chưa xác định
4366,育儿背巾,160,False,,Khác / chưa xác định
4367,门轨,160,False,,Khác / chưa xác định
4368,交通指示牌,159,False,,Khác / chưa xác định
4369,数字温控器,159,False,,Khác / chưa xác định
4370,葱类,159,False,,Khác / chưa xác định
4371,邮筒,159,False,,Khác / chưa xác định
4372,驱蚊器,159,False,,Khác / chưa xác định
4373,12角套筒,158,False,,Khác / chưa xác định
4374,小儿肠胃,158,False,,Khác / chưa xác định
4375,枇杷,158,False,,Khác / chưa xác định
4376,电源变压器,158,False,,Linh kiện & thiết bị điện
4377,速干衬衣,158,False,,Khác / chưa xác định
4378,鱼露,158,False,,Khác / chưa xác định
4379,保暖披肩,157,False,,Khác / chưa xác định
4380,喜蛋,157,False,,Khác / chưa xác định
4381,喷彩/喷雪,157,False,,Khác / chưa xác định
4382,家居智能设备,157,False,,Khác / chưa xác định
4383,手柄,157,False,,Khác / chưa xác định
4384,扭腰盘,157,False,,Dụng cụ nhà bếp
4385,棒球帽,157,False,,Khác / chưa xác định
4386,观赏虾蟹等饲料,157,False,,Khác / chưa xác định
4387,车顶帐篷,157,False,,Cắm trại & dã ngoại
4388,轮滑包,157,False,,Khác / chưa xác định
4389,地暖阀门,156,False,,Khác / chưa xác định
4390,地板胶垫,156,False,,Vật liệu xây dựng
4391,奶瓶盖,156,False,,Đồ dùng cho bé
4392,巴克球/磁力球,156,False,,Khác / chưa xác định
4393,打印服务器,156,False,,Dịch vụ & vé
4394,气锤,156,False,,Khác / chưa xác định
4395,玻璃纸,156,False,,Khác / chưa xác định
4396,电池修复液,156,False,,Khác / chưa xác định
4397,砂岩雕刻,156,False,,Đồ thủ công & mỹ thuật
4398,铝箔隔热膜,156,False,,Khác / chưa xác định
4399,马头琴,156,False,,Khác / chưa xác định
4400,兰蔻 菁纯洁面凝乳,155,False,,Chăm sóc da mặt
4401,整形锉,155,False,,Khác / chưa xác định
4402,新娘头饰,155,False,,Đồ cưới & trang trí sự kiện
4403,相机眼罩,155,False,,Camera & nhiếp ảnh
4404,花窗,155,False,,Khác / chưa xác định
4405,车窗/玻璃安装更换工时,155,False,,Khác / chưa xác định
4406,黑水泥,155,False,,Vật liệu xây dựng
4407,充气沙发,154,False,,Nội thất phòng khách
4408,冲锋衣裤套装,154,False,,Khác / chưa xác định
4409,摄像头模块/视频采集模块,154,False,,Thiết bị mạng & an ninh
4410,甜瓜,154,False,,Khác / chưa xác định
4411,电动车防尘罩,154,False,,Xe đạp & xe điện
4412,菠萝,154,False,,Khác / chưa xác định
4413,行李箱/储物箱,154,False,,Túi xách & vali
4414,视频监控测试仪,154,False,,Thiết bị mạng & an ninh
4415,小儿维矿,153,False,,Khác / chưa xác định
4416,格架,153,False,,Khác / chưa xác định
4417,装饰碗,153,False,,Dụng cụ nhà bếp
4418,遮挡箱/钥匙盒,153,False,,Khác / chưa xác định
4419,儿童速干T恤,152,False,,Áo nam
4420,兰蔻 臻白乳液,152,False,,Chăm sóc da mặt
